customer_id	loan_id	region_killeen
C703151	L00008297	Other Texas Region
C764704	L00008527	Other Texas Region
C751824	L00009003	Other Texas Region
C573006	L00009160	Other Texas Region
C328300	L00009190	Killeen, TX Metro
C302918	L00009309	Killeen, TX Metro
C882409	L00009374	Killeen, TX Metro
C557576	L00009735	Other Texas Region
C820882	L00009954	Other Texas Region
C791150	L00010116	Other Texas Region
C969029	L00010140	Killeen, TX Metro
C157196	L00010349	Other Texas Region
C961596	L00010553	Other Texas Region
C994932	L00010653	Killeen, TX Metro
C207338	L00010911	Other Texas Region
C192091	L00010946	Other Texas Region
C254030	L00011505	Killeen, TX Metro
C963548	L00012023	Killeen, TX Metro
C531915	L00012252	Other Texas Region
C886796	L00012278	Other Texas Region
C688843	L00012350	Other Texas Region
C350703	L00012572	Other Texas Region
C999145	L00012595	Killeen, TX Metro
C114260	L00012754	Other Texas Region
C439205	L00013164	Other Texas Region
C848353	L00013168	Killeen, TX Metro
C644766	L00013402	Killeen, TX Metro
C649883	L00013627	Other Texas Region
C804989	L00013669	Other Texas Region
C360609	L00013754	Killeen, TX Metro
C731256	L00013805	Other Texas Region
C731186	L00013952	Other Texas Region
C769800	L00013961	Other Texas Region
C783753	L00013991	Other Texas Region
C564952	L00014639	Other Texas Region
C354547	L00014679	Other Texas Region
C476924	L00014716	Other Texas Region
C207009	L00014743	Killeen, TX Metro
C720587	L00014882	Killeen, TX Metro
C790034	L00014883	Killeen, TX Metro
C638785	L00014888	Other Texas Region
C264714	L00014978	Other Texas Region
C176215	L00015335	Other Texas Region
C220035	L00015383	Other Texas Region
C727267	L00015993	Other Texas Region
C780215	L00016593	Other Texas Region
C465169	L00016844	Other Texas Region
C300123	L00017224	Other Texas Region
C285922	L00017256	Killeen, TX Metro
C403895	L00017706	Killeen, TX Metro
C859129	L00017789	Killeen, TX Metro
C726692	L00017863	Killeen, TX Metro
C171540	L00017866	Killeen, TX Metro
C553885	L00018034	Other Texas Region
C380759	L00018062	Killeen, TX Metro
C455143	L00018217	Killeen, TX Metro
C806465	L00018303	Other Texas Region
C939665	L00018400	Other Texas Region
C157788	L00018426	Other Texas Region
C218632	L00018485	Other Texas Region
C133521	L00019160	Other Texas Region
C228633	L00019214	Killeen, TX Metro
C941774	L00019226	Other Texas Region
C234405	L00019299	Killeen, TX Metro
C699181	L00019411	Other Texas Region
C915182	L00019498	Killeen, TX Metro
C214921	L00019505	Killeen, TX Metro
C633676	L00019723	Other Texas Region
C104522	L00019785	Killeen, TX Metro
C894131	L00019792	Killeen, TX Metro
C616853	L00019800	Other Texas Region
C203153	L00019804	Other Texas Region
C736572	L00019895	Other Texas Region
C469438	L00019924	Other Texas Region
C342951	L00020282	Killeen, TX Metro
C145452	L00020467	Other Texas Region
C846640	L00020554	Killeen, TX Metro
C958985	L00020839	Killeen, TX Metro
C270116	L00020885	Other Texas Region
C556435	L00021063	Killeen, TX Metro
C588267	L00021314	Other Texas Region
C309991	L00022046	Other Texas Region
C757773	L00022108	Other Texas Region
C274811	L00022131	Other Texas Region
C701082	L00022201	Other Texas Region
C549467	L00022484	Other Texas Region
C474684	L00022494	Killeen, TX Metro
C354268	L00023588	Killeen, TX Metro
C570415	L00023619	Killeen, TX Metro
C573061	L00023657	Killeen, TX Metro
C466447	L00023752	Other Texas Region
C729065	L00023779	Other Texas Region
C847662	L00023812	Other Texas Region
C124992	L00023851	Killeen, TX Metro
C595407	L00023903	Killeen, TX Metro
C787693	L00024202	Other Texas Region
C872467	L00024308	Other Texas Region
C744838	L00024361	Other Texas Region
C239402	L00024483	Other Texas Region
C303014	L00024677	Other Texas Region
C109756	L00024732	Other Texas Region
C995719	L00025088	Other Texas Region
C158951	L00025239	Killeen, TX Metro
C932961	L00025487	Other Texas Region
C584699	L00025520	Killeen, TX Metro
C553218	L00025574	Other Texas Region
C748053	L00025951	Killeen, TX Metro
C724109	L00025975	Killeen, TX Metro
C681890	L00026217	Other Texas Region
C907932	L00026554	Killeen, TX Metro
C599203	L00026555	Other Texas Region
C365388	L00026899	Other Texas Region
C564244	L00026929	Other Texas Region
C308222	L00027036	Killeen, TX Metro
C742757	L00027082	Other Texas Region
C606201	L00027266	Other Texas Region
C476640	L00027348	Other Texas Region
C247483	L00027383	Killeen, TX Metro
C536962	L00027705	Killeen, TX Metro
C491170	L00027894	Killeen, TX Metro
C105017	L00027907	Other Texas Region
C670100	L00028133	Other Texas Region
C845723	L00028849	Killeen, TX Metro
C860814	L00029049	Other Texas Region
C387406	L00029590	Other Texas Region
C506582	L00029603	Killeen, TX Metro
C880637	L00029638	Other Texas Region
C190638	L00029703	Killeen, TX Metro
C458117	L00030029	Other Texas Region
C753090	L00030044	Other Texas Region
C913310	L00030082	Other Texas Region
C819713	L00030140	Other Texas Region
C820687	L00030347	Killeen, TX Metro
C472072	L00030489	Other Texas Region
C515126	L00030901	Killeen, TX Metro
C480391	L00030945	Other Texas Region
C400106	L00030962	Other Texas Region
C922501	L00031156	Other Texas Region
C109795	L00031433	Killeen, TX Metro
C439546	L00031450	Killeen, TX Metro
C460255	L00031569	Other Texas Region
C186613	L00031882	Killeen, TX Metro
C779379	L00032219	Killeen, TX Metro
C347368	L00032359	Killeen, TX Metro
C129152	L00032434	Killeen, TX Metro
C735665	L00032455	Other Texas Region
C644531	L00032838	Other Texas Region
C919567	L00032895	Other Texas Region
C438325	L00032995	Other Texas Region
C301818	L00033078	Other Texas Region
C573675	L00033085	Killeen, TX Metro
C379086	L00033154	Other Texas Region
C835580	L00033155	Other Texas Region
C592558	L00033656	Killeen, TX Metro
C925873	L00033870	Killeen, TX Metro
C878480	L00034214	Killeen, TX Metro
C144561	L00034535	Other Texas Region
C196219	L00034697	Killeen, TX Metro
C427461	L00034984	Other Texas Region
C728924	L00035072	Other Texas Region
C416919	L00035291	Killeen, TX Metro
C357969	L00035301	Other Texas Region
C422010	L00035306	Killeen, TX Metro
C210532	L00035442	Killeen, TX Metro
C795038	L00035473	Other Texas Region
C658549	L00035666	Killeen, TX Metro
C146408	L00035777	Killeen, TX Metro
C340143	L00035901	Killeen, TX Metro
C827900	L00035962	Other Texas Region
C418401	L00036289	Other Texas Region
C748180	L00036452	Other Texas Region
C173301	L00036712	Killeen, TX Metro
C854023	L00036880	Other Texas Region
C319888	L00037019	Other Texas Region
C326805	L00037407	Other Texas Region
C600475	L00037414	Other Texas Region
C791441	L00037815	Killeen, TX Metro
C637669	L00038474	Other Texas Region
C292958	L00038538	Killeen, TX Metro
C885787	L00038927	Other Texas Region
C861422	L00039097	Other Texas Region
C951726	L00039249	Other Texas Region
C243165	L00039964	Other Texas Region
C778539	L00040193	Killeen, TX Metro
C850880	L00040483	Other Texas Region
C769008	L00040520	Other Texas Region
C774719	L00040649	Killeen, TX Metro
C407820	L00040930	Killeen, TX Metro
C683577	L00041214	Other Texas Region
C988046	L00041457	Other Texas Region
C451273	L00041584	Killeen, TX Metro
C376201	L00041598	Other Texas Region
C840490	L00041742	Other Texas Region
C842001	L00041817	Killeen, TX Metro
C276968	L00041889	Killeen, TX Metro
C941135	L00041958	Killeen, TX Metro
C882819	L00042121	Other Texas Region
C889700	L00042345	Killeen, TX Metro
C138557	L00042356	Killeen, TX Metro
C754839	L00042478	Other Texas Region
C447088	L00042485	Other Texas Region
C567259	L00042665	Killeen, TX Metro
C998165	L00043214	Other Texas Region
C119371	L00043387	Other Texas Region
C201347	L00043408	Other Texas Region
C605830	L00043482	Other Texas Region
C693204	L00043506	Other Texas Region
C369371	L00043605	Other Texas Region
C771213	L00044122	Other Texas Region
C505435	L00044251	Killeen, TX Metro
C492158	L00044705	Other Texas Region
C838257	L00044956	Other Texas Region
C954582	L00045164	Other Texas Region
C651788	L00045424	Killeen, TX Metro
C332172	L00045655	Other Texas Region
C797418	L00045827	Killeen, TX Metro
C831967	L00045963	Other Texas Region
C707230	L00046164	Other Texas Region
C840694	L00046388	Killeen, TX Metro
C821351	L00046473	Killeen, TX Metro
C639083	L00047081	Killeen, TX Metro
C290644	L00047083	Killeen, TX Metro
C130961	L00047166	Killeen, TX Metro
C228609	L00047309	Other Texas Region
C643819	L00047367	Other Texas Region
C364692	L00047560	Killeen, TX Metro
C587327	L00047703	Other Texas Region
C247258	L00047729	Other Texas Region
C218602	L00048303	Other Texas Region
C322786	L00048762	Killeen, TX Metro
C695620	L00048925	Killeen, TX Metro
C881087	L00049491	Other Texas Region
C545929	L00049537	Killeen, TX Metro
C114508	L00049621	Other Texas Region
C343447	L00049627	Other Texas Region
C238030	L00049689	Other Texas Region
C510063	L00049802	Other Texas Region
C733447	L00049986	Killeen, TX Metro
C515192	L00000208	Other Texas Region
C675581	L00000576	Other Texas Region
C320156	L00000669	Other Texas Region
C468501	L00000847	Other Texas Region
C650222	L00000987	Other Texas Region
C145002	L00001023	Other Texas Region
C341983	L00001206	Other Texas Region
C338506	L00001856	Other Texas Region
C886958	L00002138	Other Texas Region
C249381	L00002401	Other Texas Region
C351051	L00002747	Other Texas Region
C653343	L00003472	Other Texas Region
C321095	L00003522	Other Texas Region
C242312	L00003819	Killeen, TX Metro
C443912	L00003829	Killeen, TX Metro
C632356	L00004361	Killeen, TX Metro
C438113	L00004368	Other Texas Region
C495395	L00004941	Killeen, TX Metro
C311509	L00004992	Other Texas Region
C594955	L00006281	Other Texas Region
C850018	L00007528	Other Texas Region
C816118	L00007690	Killeen, TX Metro
C971905	L00007773	Other Texas Region
C729507	L00007837	Other Texas Region
C253706	L00008478	Other Texas Region
C935002	L00008745	Killeen, TX Metro
C160186	L00009255	Killeen, TX Metro
C513606	L00010159	Other Texas Region
C513151	L00010806	Other Texas Region
C471557	L00011382	Killeen, TX Metro
C416783	L00011944	Other Texas Region
C704091	L00012553	Other Texas Region
C217919	L00013073	Other Texas Region
C568361	L00014065	Killeen, TX Metro
C838563	L00014322	Other Texas Region
C396437	L00014739	Other Texas Region
C190005	L00014804	Other Texas Region
C346300	L00015106	Other Texas Region
C266020	L00015146	Other Texas Region
C186879	L00015874	Other Texas Region
C678706	L00016797	Killeen, TX Metro
C228131	L00017204	Other Texas Region
C806584	L00017478	Other Texas Region
C532331	L00018023	Other Texas Region
C659836	L00018459	Killeen, TX Metro
C317291	L00018650	Other Texas Region
C419177	L00018653	Killeen, TX Metro
C727058	L00018766	Killeen, TX Metro
C424158	L00019061	Other Texas Region
C434123	L00019088	Other Texas Region
C561833	L00019185	Other Texas Region
C714640	L00019517	Killeen, TX Metro
C671675	L00019674	Other Texas Region
C291929	L00019948	Other Texas Region
C515699	L00020136	Other Texas Region
C273420	L00020490	Other Texas Region
C815720	L00020574	Other Texas Region
C494079	L00020767	Other Texas Region
C741627	L00021265	Killeen, TX Metro
C368159	L00021636	Killeen, TX Metro
C626344	L00021642	Other Texas Region
C402295	L00021652	Other Texas Region
C593938	L00021733	Other Texas Region
C950153	L00021929	Other Texas Region
C248079	L00022871	Killeen, TX Metro
C311299	L00022934	Other Texas Region
C569790	L00023701	Killeen, TX Metro
C685093	L00024276	Killeen, TX Metro
C270632	L00024436	Killeen, TX Metro
C346150	L00024446	Other Texas Region
C782622	L00024465	Other Texas Region
C732574	L00024652	Killeen, TX Metro
C173285	L00024976	Other Texas Region
C322452	L00025561	Killeen, TX Metro
C265205	L00025933	Other Texas Region
C226170	L00026211	Other Texas Region
C675817	L00026534	Killeen, TX Metro
C432783	L00026795	Other Texas Region
C894733	L00026926	Other Texas Region
C867111	L00027566	Killeen, TX Metro
C597516	L00027693	Killeen, TX Metro
C452780	L00027969	Other Texas Region
C184985	L00029463	Killeen, TX Metro
C546918	L00029523	Killeen, TX Metro
C462105	L00029565	Other Texas Region
C753570	L00029693	Other Texas Region
C649126	L00029724	Killeen, TX Metro
C545729	L00030132	Killeen, TX Metro
C599353	L00030826	Other Texas Region
C200804	L00030921	Other Texas Region
C310033	L00031687	Other Texas Region
C179874	L00031889	Killeen, TX Metro
C561540	L00032747	Other Texas Region
C241696	L00032821	Killeen, TX Metro
C708482	L00033031	Other Texas Region
C218409	L00033595	Other Texas Region
C931906	L00034299	Killeen, TX Metro
C365853	L00034307	Other Texas Region
C933597	L00034428	Other Texas Region
C779414	L00034516	Killeen, TX Metro
C275862	L00034526	Other Texas Region
C474399	L00035888	Killeen, TX Metro
C734480	L00036559	Killeen, TX Metro
C555592	L00036644	Other Texas Region
C248750	L00036918	Killeen, TX Metro
C104902	L00037063	Other Texas Region
C203146	L00037081	Other Texas Region
C766699	L00037392	Other Texas Region
C964038	L00038185	Other Texas Region
C737004	L00038260	Other Texas Region
C592069	L00038629	Other Texas Region
C721062	L00038647	Killeen, TX Metro
C865825	L00038915	Other Texas Region
C287553	L00039321	Killeen, TX Metro
C995823	L00039673	Other Texas Region
C138009	L00040512	Other Texas Region
C307778	L00040951	Other Texas Region
C997986	L00041157	Other Texas Region
C364396	L00041217	Killeen, TX Metro
C160753	L00041250	Other Texas Region
C579741	L00041436	Killeen, TX Metro
C129764	L00041534	Other Texas Region
C412235	L00041884	Other Texas Region
C330651	L00042035	Other Texas Region
C856649	L00042051	Other Texas Region
C171241	L00042053	Other Texas Region
C387180	L00042401	Killeen, TX Metro
C711275	L00043295	Killeen, TX Metro
C743759	L00044901	Killeen, TX Metro
C880189	L00045585	Killeen, TX Metro
C731125	L00045609	Killeen, TX Metro
C506484	L00046041	Other Texas Region
C571326	L00046142	Other Texas Region
C419858	L00046276	Killeen, TX Metro
C484112	L00046583	Killeen, TX Metro
C652261	L00046733	Killeen, TX Metro
C438863	L00047010	Other Texas Region
C521440	L00047012	Other Texas Region
C571301	L00047092	Other Texas Region
C884748	L00047570	Other Texas Region
C717247	L00047784	Other Texas Region
C146261	L00047829	Other Texas Region
C108070	L00047923	Killeen, TX Metro
C867809	L00047987	Other Texas Region
C457585	L00048229	Other Texas Region
C148741	L00048502	Other Texas Region
C394343	L00048527	Killeen, TX Metro
C511597	L00001296	Other Texas Region
C703103	L00003087	Other Texas Region
C724411	L00004067	Killeen, TX Metro
C184754	L00004235	Other Texas Region
C570435	L00005318	Other Texas Region
C816046	L00005338	Killeen, TX Metro
C507931	L00006022	Killeen, TX Metro
C517216	L00006515	Other Texas Region
C881624	L00006679	Killeen, TX Metro
C910927	L00007389	Other Texas Region
C752020	L00008090	Other Texas Region
C239392	L00008310	Killeen, TX Metro
C739888	L00008459	Killeen, TX Metro
C866887	L00008856	Other Texas Region
C983302	L00008925	Killeen, TX Metro
C934212	L00012373	Other Texas Region
C205736	L00012482	Killeen, TX Metro
C458062	L00012492	Other Texas Region
C327021	L00013242	Other Texas Region
C973044	L00013958	Killeen, TX Metro
C314772	L00014513	Other Texas Region
C188771	L00017440	Other Texas Region
C204997	L00018082	Other Texas Region
C319643	L00020204	Killeen, TX Metro
C637706	L00021306	Other Texas Region
C683194	L00021560	Other Texas Region
C365508	L00021695	Other Texas Region
C589922	L00021734	Killeen, TX Metro
C576356	L00022915	Killeen, TX Metro
C851537	L00023379	Other Texas Region
C809380	L00023803	Other Texas Region
C114425	L00024363	Killeen, TX Metro
C584023	L00024797	Other Texas Region
C589454	L00025325	Other Texas Region
C613888	L00025791	Other Texas Region
C361712	L00026505	Other Texas Region
C733141	L00026770	Other Texas Region
C133580	L00027275	Other Texas Region
C227390	L00027498	Other Texas Region
C794613	L00028430	Other Texas Region
C338691	L00028707	Other Texas Region
C428391	L00029058	Other Texas Region
C423540	L00030476	Killeen, TX Metro
C660767	L00032124	Other Texas Region
C745018	L00033487	Killeen, TX Metro
C998334	L00033559	Other Texas Region
C675343	L00035869	Other Texas Region
C494272	L00035942	Other Texas Region
C408357	L00037447	Other Texas Region
C515890	L00038856	Other Texas Region
C385395	L00039350	Other Texas Region
C627217	L00040297	Other Texas Region
C567876	L00040706	Other Texas Region
C194805	L00040827	Other Texas Region
C140094	L00042915	Other Texas Region
C464840	L00043181	Other Texas Region
C415631	L00044363	Killeen, TX Metro
C997724	L00044369	Other Texas Region
C573034	L00044953	Killeen, TX Metro
C846834	L00045143	Killeen, TX Metro
C610829	L00045614	Other Texas Region
C885266	L00048279	Killeen, TX Metro
C271705	L00048450	Other Texas Region
C555690	L00048609	Killeen, TX Metro
C618988	L00048670	Other Texas Region
C599872	L00048793	Other Texas Region
C725019	L00049610	Other Texas Region
C686146	L00000131	Killeen, TX Metro
C803714	L00000352	Killeen, TX Metro
C759347	L00000373	Killeen, TX Metro
C749150	L00000489	Other Texas Region
C418717	L00000589	Other Texas Region
C494540	L00000775	Other Texas Region
C551015	L00000800	Other Texas Region
C272502	L00000850	Other Texas Region
C818040	L00000910	Killeen, TX Metro
C536341	L00000957	Other Texas Region
C412066	L00000958	Killeen, TX Metro
C667376	L00001001	Other Texas Region
C105287	L00001226	Other Texas Region
C756282	L00001314	Other Texas Region
C388075	L00001921	Killeen, TX Metro
C313030	L00002074	Other Texas Region
C341531	L00002107	Other Texas Region
C990186	L00002521	Other Texas Region
C646900	L00002551	Killeen, TX Metro
C149104	L00002680	Killeen, TX Metro
C197661	L00003102	Killeen, TX Metro
C616595	L00003354	Other Texas Region
C368854	L00003591	Other Texas Region
C619165	L00003654	Killeen, TX Metro
C292512	L00003970	Killeen, TX Metro
C433569	L00004019	Other Texas Region
C816409	L00004076	Other Texas Region
C273921	L00004080	Killeen, TX Metro
C746403	L00004376	Other Texas Region
C443567	L00004568	Other Texas Region
C855728	L00004626	Killeen, TX Metro
C412863	L00005105	Killeen, TX Metro
C785409	L00005583	Other Texas Region
C922614	L00005928	Other Texas Region
C490270	L00006209	Killeen, TX Metro
C423720	L00006403	Other Texas Region
C789129	L00006677	Killeen, TX Metro
C870655	L00006711	Other Texas Region
C590999	L00006734	Killeen, TX Metro
C101881	L00006815	Other Texas Region
C157062	L00006907	Killeen, TX Metro
C657665	L00007117	Killeen, TX Metro
C713812	L00007176	Killeen, TX Metro
C560188	L00007377	Killeen, TX Metro
C673881	L00007408	Other Texas Region
C460306	L00007709	Other Texas Region
C980354	L00008013	Other Texas Region
C133896	L00008150	Other Texas Region
C259132	L00008234	Killeen, TX Metro
C725732	L00008338	Other Texas Region
C913087	L00008364	Other Texas Region
C765673	L00008386	Other Texas Region
C178840	L00008822	Killeen, TX Metro
C905609	L00008989	Other Texas Region
C233114	L00009350	Killeen, TX Metro
C793464	L00009667	Other Texas Region
C124363	L00009881	Other Texas Region
C177261	L00009974	Other Texas Region
C915915	L00009978	Other Texas Region
C313482	L00010063	Other Texas Region
C734388	L00010294	Killeen, TX Metro
C568977	L00010306	Other Texas Region
C618993	L00010634	Killeen, TX Metro
C812932	L00010635	Other Texas Region
C544256	L00010798	Killeen, TX Metro
C647952	L00010863	Other Texas Region
C461462	L00010962	Other Texas Region
C581153	L00011206	Other Texas Region
C704429	L00011301	Other Texas Region
C535583	L00011333	Other Texas Region
C401517	L00011341	Other Texas Region
C400821	L00011804	Other Texas Region
C824071	L00011866	Killeen, TX Metro
C938315	L00011902	Killeen, TX Metro
C314709	L00012367	Other Texas Region
C620759	L00012380	Killeen, TX Metro
C867768	L00012956	Killeen, TX Metro
C206242	L00013089	Other Texas Region
C336502	L00013399	Other Texas Region
C980670	L00013426	Other Texas Region
C806376	L00013700	Other Texas Region
C909121	L00013789	Other Texas Region
C280564	L00014054	Other Texas Region
C305538	L00014139	Killeen, TX Metro
C124918	L00014278	Other Texas Region
C573818	L00014334	Killeen, TX Metro
C596564	L00014494	Other Texas Region
C580533	L00014572	Other Texas Region
C851794	L00014646	Other Texas Region
C325075	L00014725	Killeen, TX Metro
C291634	L00014819	Other Texas Region
C224786	L00014834	Other Texas Region
C845569	L00014871	Other Texas Region
C994995	L00014930	Other Texas Region
C827773	L00014977	Other Texas Region
C636208	L00015229	Other Texas Region
C764956	L00015257	Other Texas Region
C831385	L00015422	Other Texas Region
C664274	L00016070	Other Texas Region
C905428	L00016104	Other Texas Region
C660643	L00016157	Other Texas Region
C742022	L00016219	Other Texas Region
C395043	L00016269	Other Texas Region
C661465	L00016434	Other Texas Region
C517740	L00016477	Killeen, TX Metro
C593085	L00016830	Other Texas Region
C900118	L00017412	Other Texas Region
C410625	L00017625	Killeen, TX Metro
C480665	L00017651	Killeen, TX Metro
C763662	L00017769	Killeen, TX Metro
C401286	L00017864	Other Texas Region
C736364	L00017899	Killeen, TX Metro
C397391	L00018008	Other Texas Region
C279022	L00018036	Other Texas Region
C258116	L00018112	Killeen, TX Metro
C801486	L00018283	Other Texas Region
C842880	L00018986	Killeen, TX Metro
C819366	L00019365	Killeen, TX Metro
C151408	L00019641	Other Texas Region
C258829	L00019766	Other Texas Region
C794598	L00019812	Other Texas Region
C836648	L00019834	Other Texas Region
C587028	L00019839	Other Texas Region
C583843	L00019903	Other Texas Region
C849130	L00019904	Killeen, TX Metro
C741507	L00019918	Other Texas Region
C692251	L00020019	Killeen, TX Metro
C992078	L00020472	Other Texas Region
C905378	L00020519	Other Texas Region
C642036	L00020567	Other Texas Region
C591029	L00020595	Other Texas Region
C926894	L00020657	Other Texas Region
C474255	L00020679	Killeen, TX Metro
C732407	L00020728	Other Texas Region
C627109	L00020756	Other Texas Region
C458315	L00020899	Killeen, TX Metro
C505413	L00021213	Other Texas Region
C874888	L00021233	Other Texas Region
C592762	L00021237	Killeen, TX Metro
C987889	L00021315	Other Texas Region
C650640	L00021582	Other Texas Region
C798408	L00021589	Killeen, TX Metro
C635539	L00021663	Killeen, TX Metro
C159790	L00021767	Other Texas Region
C126245	L00021768	Other Texas Region
C378577	L00021807	Killeen, TX Metro
C351536	L00022193	Other Texas Region
C331560	L00022316	Other Texas Region
C789182	L00022356	Killeen, TX Metro
C348290	L00022586	Killeen, TX Metro
C464413	L00022748	Killeen, TX Metro
C866922	L00022889	Other Texas Region
C159321	L00022925	Other Texas Region
C529586	L00023009	Killeen, TX Metro
C868475	L00023519	Other Texas Region
C996553	L00023706	Killeen, TX Metro
C656490	L00023962	Other Texas Region
C764622	L00024009	Killeen, TX Metro
C464758	L00024296	Other Texas Region
C974580	L00024594	Other Texas Region
C371280	L00024685	Other Texas Region
C296006	L00024769	Other Texas Region
C312718	L00025022	Other Texas Region
C115063	L00025431	Other Texas Region
C628501	L00025433	Other Texas Region
C357391	L00025495	Killeen, TX Metro
C544374	L00026780	Other Texas Region
C111780	L00026828	Killeen, TX Metro
C357471	L00026867	Other Texas Region
C661544	L00026919	Other Texas Region
C241902	L00027053	Other Texas Region
C319368	L00027217	Other Texas Region
C332700	L00027422	Killeen, TX Metro
C888944	L00027695	Killeen, TX Metro
C503460	L00027878	Killeen, TX Metro
C766295	L00028163	Other Texas Region
C415347	L00028193	Killeen, TX Metro
C610798	L00028241	Other Texas Region
C371969	L00028669	Other Texas Region
C755312	L00028765	Other Texas Region
C217957	L00028790	Other Texas Region
C910872	L00029388	Other Texas Region
C465651	L00030131	Killeen, TX Metro
C416376	L00030382	Killeen, TX Metro
C907903	L00030427	Other Texas Region
C329297	L00030450	Other Texas Region
C251944	L00030684	Other Texas Region
C353107	L00030766	Killeen, TX Metro
C605818	L00031256	Other Texas Region
C205850	L00031376	Other Texas Region
C159633	L00031378	Other Texas Region
C996656	L00031654	Killeen, TX Metro
C446872	L00032014	Other Texas Region
C116683	L00032232	Killeen, TX Metro
C112521	L00032474	Killeen, TX Metro
C862314	L00032593	Other Texas Region
C628425	L00032703	Killeen, TX Metro
C700777	L00032799	Killeen, TX Metro
C712654	L00033146	Killeen, TX Metro
C660375	L00033248	Other Texas Region
C183574	L00033403	Other Texas Region
C472526	L00033472	Other Texas Region
C533995	L00033592	Other Texas Region
C475356	L00033600	Other Texas Region
C909523	L00033811	Killeen, TX Metro
C170160	L00033902	Other Texas Region
C550470	L00033962	Other Texas Region
C159529	L00034132	Other Texas Region
C626827	L00034270	Other Texas Region
C200477	L00034546	Killeen, TX Metro
C834755	L00035102	Other Texas Region
C718475	L00035202	Killeen, TX Metro
C584689	L00035405	Killeen, TX Metro
C374582	L00035508	Other Texas Region
C609365	L00035757	Other Texas Region
C762942	L00035813	Killeen, TX Metro
C250641	L00035835	Killeen, TX Metro
C542563	L00035843	Other Texas Region
C570459	L00035920	Other Texas Region
C148444	L00036181	Killeen, TX Metro
C721904	L00036487	Killeen, TX Metro
C931331	L00036718	Other Texas Region
C413594	L00036974	Other Texas Region
C983478	L00037049	Other Texas Region
C538345	L00037157	Other Texas Region
C902171	L00037249	Killeen, TX Metro
C883669	L00037367	Killeen, TX Metro
C973212	L00038043	Other Texas Region
C742789	L00038132	Killeen, TX Metro
C512778	L00038254	Other Texas Region
C121497	L00038256	Other Texas Region
C587853	L00038282	Other Texas Region
C362190	L00038441	Other Texas Region
C490811	L00038657	Killeen, TX Metro
C850151	L00038819	Other Texas Region
C806063	L00039227	Other Texas Region
C718580	L00039355	Other Texas Region
C326707	L00039365	Other Texas Region
C651449	L00039387	Killeen, TX Metro
C312473	L00039389	Killeen, TX Metro
C900186	L00039573	Killeen, TX Metro
C197170	L00039738	Other Texas Region
C356039	L00039856	Killeen, TX Metro
C553493	L00039981	Other Texas Region
C678306	L00040739	Other Texas Region
C430638	L00040743	Killeen, TX Metro
C979115	L00040956	Other Texas Region
C176639	L00040994	Killeen, TX Metro
C979535	L00041058	Other Texas Region
C680726	L00041261	Killeen, TX Metro
C208159	L00041272	Other Texas Region
C661524	L00041353	Other Texas Region
C863840	L00041403	Other Texas Region
C888161	L00041528	Other Texas Region
C224887	L00041542	Killeen, TX Metro
C566985	L00041875	Other Texas Region
C530807	L00041880	Other Texas Region
C869670	L00041883	Killeen, TX Metro
C638760	L00041905	Killeen, TX Metro
C741922	L00041959	Other Texas Region
C619399	L00042200	Other Texas Region
C222308	L00042289	Other Texas Region
C493874	L00042348	Killeen, TX Metro
C751554	L00042503	Other Texas Region
C175642	L00042638	Killeen, TX Metro
C676894	L00042708	Other Texas Region
C391788	L00042803	Other Texas Region
C988349	L00043779	Killeen, TX Metro
C818649	L00043922	Killeen, TX Metro
C441882	L00044147	Other Texas Region
C284175	L00044224	Other Texas Region
C128788	L00044253	Other Texas Region
C686025	L00044303	Killeen, TX Metro
C632586	L00044310	Other Texas Region
C468634	L00044361	Other Texas Region
C364278	L00044983	Other Texas Region
C539706	L00045096	Other Texas Region
C590012	L00045183	Other Texas Region
C430072	L00045543	Killeen, TX Metro
C984594	L00045794	Killeen, TX Metro
C350758	L00046025	Other Texas Region
C972523	L00046140	Killeen, TX Metro
C863461	L00046405	Other Texas Region
C975571	L00046559	Other Texas Region
C790956	L00046648	Killeen, TX Metro
C710546	L00046832	Other Texas Region
C965747	L00046912	Other Texas Region
C510142	L00047477	Other Texas Region
C455866	L00047552	Other Texas Region
C178771	L00047613	Killeen, TX Metro
C405845	L00047698	Other Texas Region
C891634	L00047897	Other Texas Region
C896447	L00048016	Other Texas Region
C749373	L00048156	Other Texas Region
C838284	L00048166	Other Texas Region
C883872	L00048357	Killeen, TX Metro
C738990	L00048435	Other Texas Region
C673154	L00049116	Other Texas Region
C535581	L00049572	Other Texas Region
C988975	L00049641	Other Texas Region
C517113	L00000066	Killeen, TX Metro
C233883	L00000291	Other Texas Region
C792440	L00000774	Other Texas Region
C965184	L00000877	Killeen, TX Metro
C143001	L00001853	Other Texas Region
C972388	L00001943	Killeen, TX Metro
C949881	L00002543	Other Texas Region
C739341	L00003070	Other Texas Region
C973093	L00003752	Other Texas Region
C475960	L00003988	Other Texas Region
C476794	L00004153	Other Texas Region
C364852	L00005035	Killeen, TX Metro
C737431	L00005391	Other Texas Region
C209162	L00005695	Other Texas Region
C961756	L00005886	Other Texas Region
C958999	L00005923	Other Texas Region
C547415	L00006000	Other Texas Region
C220062	L00006205	Killeen, TX Metro
C573288	L00006670	Other Texas Region
C527709	L00007439	Killeen, TX Metro
C847948	L00007605	Killeen, TX Metro
C931633	L00007759	Other Texas Region
