customer_id,loan_id,region_killeen
C267558,L00010909,"Killeen, TX Metro"
C261792,L00011743,Other Texas Region
C363456,L00011977,"Killeen, TX Metro"
C180857,L00012382,"Killeen, TX Metro"
C166433,L00012937,Other Texas Region
C706304,L00013019,Other Texas Region
C817116,L00013125,"Killeen, TX Metro"
C906409,L00013180,Other Texas Region
C364837,L00014231,Other Texas Region
C514399,L00015091,Other Texas Region
C819745,L00015315,Other Texas Region
C156440,L00015486,"Killeen, TX Metro"
C763632,L00015578,"Killeen, TX Metro"
C645042,L00015749,Other Texas Region
C780722,L00015824,Other Texas Region
C359820,L00015962,Other Texas Region
C356349,L00016172,"Killeen, TX Metro"
C279504,L00016204,Other Texas Region
C744566,L00017069,Other Texas Region
C860135,L00017260,"Killeen, TX Metro"
C941024,L00017642,Other Texas Region
C460013,L00017712,Other Texas Region
C108367,L00019261,Other Texas Region
C645148,L00019565,Other Texas Region
C149334,L00020299,"Killeen, TX Metro"
C134111,L00020591,Other Texas Region
C900444,L00021141,Other Texas Region
C828285,L00021219,Other Texas Region
C353189,L00021261,Other Texas Region
C494823,L00023154,"Killeen, TX Metro"
C901925,L00023257,"Killeen, TX Metro"
C789981,L00023401,Other Texas Region
C170053,L00023839,Other Texas Region
C287460,L00024070,"Killeen, TX Metro"
C941113,L00024531,"Killeen, TX Metro"
C415386,L00024614,Other Texas Region
C974523,L00024723,Other Texas Region
C672723,L00025096,Other Texas Region
C354799,L00025190,"Killeen, TX Metro"
C756307,L00025351,"Killeen, TX Metro"
C931143,L00025524,"Killeen, TX Metro"
C491568,L00025621,Other Texas Region
C511973,L00026403,Other Texas Region
C917865,L00026693,Other Texas Region
C984847,L00026840,Other Texas Region
C558213,L00027180,Other Texas Region
C295984,L00027888,"Killeen, TX Metro"
C546642,L00027946,Other Texas Region
C873253,L00027963,Other Texas Region
C773298,L00028270,"Killeen, TX Metro"
C762943,L00028477,Other Texas Region
C265591,L00028918,"Killeen, TX Metro"
C766477,L00029084,Other Texas Region
C929418,L00029116,Other Texas Region
C341819,L00029216,Other Texas Region
C238741,L00029460,Other Texas Region
C323773,L00029643,Other Texas Region
C544802,L00029667,Other Texas Region
C564657,L00030297,Other Texas Region
C294301,L00030587,"Killeen, TX Metro"
C825783,L00030833,Other Texas Region
C532795,L00031342,Other Texas Region
C486080,L00031388,"Killeen, TX Metro"
C597502,L00031440,Other Texas Region
C807593,L00031465,Other Texas Region
C552697,L00031588,Other Texas Region
C313440,L00032877,Other Texas Region
C394331,L00033251,Other Texas Region
C950137,L00033440,"Killeen, TX Metro"
C484062,L00033665,Other Texas Region
C338750,L00033958,Other Texas Region
C491529,L00034725,Other Texas Region
C284622,L00034766,"Killeen, TX Metro"
C789884,L00035201,"Killeen, TX Metro"
C808316,L00035376,Other Texas Region
C863807,L00036260,Other Texas Region
C225154,L00036299,Other Texas Region
C809460,L00036626,"Killeen, TX Metro"
C369570,L00037099,"Killeen, TX Metro"
C329645,L00037101,"Killeen, TX Metro"
C852066,L00037134,"Killeen, TX Metro"
C884270,L00037179,Other Texas Region
C963179,L00037406,Other Texas Region
C258438,L00037598,Other Texas Region
C761854,L00037773,Other Texas Region
C292407,L00038308,"Killeen, TX Metro"
C921746,L00038653,Other Texas Region
C154497,L00038777,"Killeen, TX Metro"
C662881,L00038943,Other Texas Region
C758966,L00039271,Other Texas Region
C984315,L00039283,"Killeen, TX Metro"
C662686,L00039651,Other Texas Region
C598113,L00040830,Other Texas Region
C883653,L00040947,Other Texas Region
C245354,L00041565,"Killeen, TX Metro"
C282299,L00041623,"Killeen, TX Metro"
C300092,L00041729,Other Texas Region
C116642,L00041967,Other Texas Region
C500985,L00042936,Other Texas Region
C277422,L00043253,Other Texas Region
C147418,L00043494,Other Texas Region
C308559,L00043533,Other Texas Region
C124190,L00043571,Other Texas Region
C926671,L00043591,Other Texas Region
C816606,L00043847,"Killeen, TX Metro"
C103474,L00043946,"Killeen, TX Metro"
C385160,L00044029,Other Texas Region
C144489,L00044491,Other Texas Region
C100825,L00044720,"Killeen, TX Metro"
C311423,L00044852,Other Texas Region
C287231,L00045195,Other Texas Region
C514858,L00045201,"Killeen, TX Metro"
C338286,L00045388,"Killeen, TX Metro"
C379402,L00046798,Other Texas Region
C869449,L00047164,"Killeen, TX Metro"
C252754,L00047526,"Killeen, TX Metro"
C631709,L00047558,Other Texas Region
C483522,L00047924,Other Texas Region
C100157,L00048208,"Killeen, TX Metro"
C565652,L00048310,Other Texas Region
C751022,L00048738,Other Texas Region
C109779,L00048748,"Killeen, TX Metro"
C502452,L00048943,Other Texas Region
C403046,L00049150,"Killeen, TX Metro"
C804481,L00049615,Other Texas Region
C254782,L00001335,"Killeen, TX Metro"
C663178,L00001677,Other Texas Region
C212990,L00003117,Other Texas Region
C382017,L00003249,"Killeen, TX Metro"
C516441,L00003292,Other Texas Region
C947467,L00003971,Other Texas Region
C967461,L00004656,Other Texas Region
C209373,L00006158,"Killeen, TX Metro"
C914486,L00006329,Other Texas Region
C460444,L00006701,Other Texas Region
C292319,L00008400,"Killeen, TX Metro"
C635620,L00008987,Other Texas Region
C380195,L00009836,Other Texas Region
C909195,L00009980,Other Texas Region
C432103,L00010082,"Killeen, TX Metro"
C954295,L00010666,Other Texas Region
C802682,L00011117,Other Texas Region
C217408,L00012259,"Killeen, TX Metro"
C277586,L00013274,Other Texas Region
C738172,L00013804,Other Texas Region
C260322,L00015049,Other Texas Region
C641486,L00015108,Other Texas Region
C907678,L00016357,Other Texas Region
C924470,L00017066,Other Texas Region
C244608,L00018069,Other Texas Region
C637488,L00018189,Other Texas Region
C133368,L00020045,"Killeen, TX Metro"
C430484,L00020177,Other Texas Region
C456961,L00020373,"Killeen, TX Metro"
C673624,L00020821,Other Texas Region
C325683,L00021222,Other Texas Region
C933609,L00021802,Other Texas Region
C126547,L00022390,"Killeen, TX Metro"
C506516,L00022817,Other Texas Region
C287660,L00022928,Other Texas Region
C284740,L00024117,Other Texas Region
C743606,L00025411,"Killeen, TX Metro"
C158175,L00025508,Other Texas Region
C904350,L00027672,"Killeen, TX Metro"
C541939,L00028141,Other Texas Region
C288944,L00028906,Other Texas Region
C357476,L00029030,"Killeen, TX Metro"
C584245,L00029879,Other Texas Region
C895947,L00031501,Other Texas Region
C433258,L00031573,Other Texas Region
C166038,L00031970,Other Texas Region
C229997,L00032034,Other Texas Region
C226731,L00032802,Other Texas Region
C641427,L00034888,"Killeen, TX Metro"
C619521,L00034930,Other Texas Region
C461781,L00035225,"Killeen, TX Metro"
C696269,L00036005,Other Texas Region
C332144,L00036937,Other Texas Region
C119944,L00037359,Other Texas Region
C152287,L00037659,"Killeen, TX Metro"
C914324,L00038362,Other Texas Region
C465570,L00038739,Other Texas Region
C506896,L00039789,Other Texas Region
C878247,L00039887,"Killeen, TX Metro"
C566274,L00040018,Other Texas Region
C800334,L00040873,Other Texas Region
C415128,L00041553,Other Texas Region
C118580,L00041603,"Killeen, TX Metro"
C373104,L00041910,Other Texas Region
C263590,L00042166,Other Texas Region
C114248,L00043303,"Killeen, TX Metro"
C552391,L00044780,"Killeen, TX Metro"
C760247,L00045337,Other Texas Region
C126354,L00045618,Other Texas Region
C322364,L00046463,Other Texas Region
C184654,L00000046,Other Texas Region
C314283,L00000239,Other Texas Region
C956748,L00000475,Other Texas Region
C586261,L00000829,Other Texas Region
C738353,L00000838,Other Texas Region
C123624,L00001064,Other Texas Region
C499384,L00001127,"Killeen, TX Metro"
C595553,L00001591,Other Texas Region
C418277,L00001608,"Killeen, TX Metro"
C956774,L00001742,Other Texas Region
C666074,L00001757,Other Texas Region
C317285,L00002417,Other Texas Region
C633398,L00002442,"Killeen, TX Metro"
C304451,L00002721,Other Texas Region
C976968,L00003022,Other Texas Region
C845182,L00003256,Other Texas Region
C407747,L00003408,Other Texas Region
C236554,L00003945,Other Texas Region
C402523,L00004115,"Killeen, TX Metro"
C264074,L00004600,"Killeen, TX Metro"
C629739,L00004803,Other Texas Region
C371400,L00004910,"Killeen, TX Metro"
C594700,L00004946,Other Texas Region
C953392,L00005179,"Killeen, TX Metro"
C393925,L00005459,Other Texas Region
C453827,L00005492,"Killeen, TX Metro"
C769277,L00005543,"Killeen, TX Metro"
C186724,L00005882,Other Texas Region
C953220,L00006161,Other Texas Region
C556843,L00006302,"Killeen, TX Metro"
C259882,L00006318,"Killeen, TX Metro"
C484370,L00006365,"Killeen, TX Metro"
C993659,L00006529,"Killeen, TX Metro"
C875292,L00006678,Other Texas Region
C815732,L00006846,"Killeen, TX Metro"
C333979,L00007154,Other Texas Region
C808024,L00007210,Other Texas Region
C572697,L00007288,Other Texas Region
C378266,L00007381,Other Texas Region
C312456,L00007391,Other Texas Region
C429760,L00007426,"Killeen, TX Metro"
C577910,L00007493,Other Texas Region
C202166,L00007566,"Killeen, TX Metro"
C270956,L00007621,Other Texas Region
C216582,L00007973,Other Texas Region
C109637,L00008134,"Killeen, TX Metro"
C663159,L00008211,Other Texas Region
C856265,L00008237,Other Texas Region
C930819,L00008601,Other Texas Region
C860330,L00008624,"Killeen, TX Metro"
C642955,L00008706,Other Texas Region
C653375,L00008876,Other Texas Region
C312369,L00009077,"Killeen, TX Metro"
C682124,L00009452,Other Texas Region
C688033,L00009619,"Killeen, TX Metro"
C990752,L00009770,"Killeen, TX Metro"
C586134,L00010184,"Killeen, TX Metro"
C391736,L00010425,"Killeen, TX Metro"
C992007,L00010803,Other Texas Region
C869032,L00010860,"Killeen, TX Metro"
C783725,L00010893,"Killeen, TX Metro"
C415104,L00011255,Other Texas Region
C738103,L00011334,Other Texas Region
C773882,L00011523,"Killeen, TX Metro"
C160107,L00011543,Other Texas Region
C174408,L00011822,"Killeen, TX Metro"
C532750,L00012152,"Killeen, TX Metro"
C444950,L00012388,Other Texas Region
C369482,L00012801,Other Texas Region
C638606,L00012810,"Killeen, TX Metro"
C854208,L00013008,Other Texas Region
C296164,L00013159,Other Texas Region
C586884,L00013297,Other Texas Region
C830151,L00013373,Other Texas Region
C713521,L00013551,Other Texas Region
C955938,L00013733,Other Texas Region
C319678,L00013772,Other Texas Region
C932345,L00013936,Other Texas Region
C735462,L00014149,Other Texas Region
C931645,L00014395,Other Texas Region
C569234,L00014403,Other Texas Region
C339040,L00014610,Other Texas Region
C688738,L00014905,Other Texas Region
C910672,L00015225,Other Texas Region
C556791,L00015231,"Killeen, TX Metro"
C898028,L00015263,Other Texas Region
C579871,L00015630,Other Texas Region
C204509,L00015674,Other Texas Region
C258693,L00015838,Other Texas Region
C138311,L00015870,Other Texas Region
C280926,L00016166,"Killeen, TX Metro"
C565139,L00016949,"Killeen, TX Metro"
C188754,L00016984,"Killeen, TX Metro"
C958754,L00017319,"Killeen, TX Metro"
C387312,L00017635,Other Texas Region
C432597,L00017974,"Killeen, TX Metro"
C109765,L00018597,"Killeen, TX Metro"
C158334,L00018924,Other Texas Region
C623604,L00018930,"Killeen, TX Metro"
C248269,L00019052,Other Texas Region
C504964,L00019094,"Killeen, TX Metro"
C830548,L00019200,Other Texas Region
C445529,L00019278,Other Texas Region
C138805,L00019473,Other Texas Region
C742531,L00019546,"Killeen, TX Metro"
C136375,L00019589,Other Texas Region
C739658,L00019733,Other Texas Region
C833838,L00019746,"Killeen, TX Metro"
C889097,L00020316,Other Texas Region
C686360,L00020335,Other Texas Region
C431253,L00020409,Other Texas Region
C159789,L00020630,Other Texas Region
C519655,L00021549,Other Texas Region
C218278,L00021627,Other Texas Region
C600929,L00022294,Other Texas Region
C348053,L00022301,"Killeen, TX Metro"
C798367,L00022384,Other Texas Region
C240313,L00022413,"Killeen, TX Metro"
C948226,L00022535,Other Texas Region
C381775,L00022965,"Killeen, TX Metro"
C122030,L00023065,"Killeen, TX Metro"
C886369,L00023260,"Killeen, TX Metro"
C385701,L00023349,Other Texas Region
C665892,L00023492,"Killeen, TX Metro"
C506885,L00023541,Other Texas Region
C257908,L00023888,"Killeen, TX Metro"
C207966,L00023983,Other Texas Region
C697539,L00024646,"Killeen, TX Metro"
C902512,L00024711,"Killeen, TX Metro"
C182504,L00024821,Other Texas Region
C230017,L00024857,"Killeen, TX Metro"
C698813,L00024961,Other Texas Region
C625007,L00024972,"Killeen, TX Metro"
C336641,L00025276,Other Texas Region
C178488,L00025287,Other Texas Region
C152763,L00025373,Other Texas Region
C836626,L00025382,"Killeen, TX Metro"
C450600,L00025564,Other Texas Region
C791703,L00025566,"Killeen, TX Metro"
C473345,L00025802,"Killeen, TX Metro"
C758134,L00026203,Other Texas Region
C190214,L00026368,Other Texas Region
C574514,L00026629,"Killeen, TX Metro"
C933799,L00026754,Other Texas Region
C446241,L00026794,"Killeen, TX Metro"
C703360,L00026966,Other Texas Region
C111357,L00026998,Other Texas Region
C489203,L00027010,"Killeen, TX Metro"
C328845,L00027063,Other Texas Region
C847405,L00027084,Other Texas Region
C388365,L00027087,Other Texas Region
C552645,L00027392,"Killeen, TX Metro"
C194203,L00027475,"Killeen, TX Metro"
C756444,L00027599,Other Texas Region
C282992,L00027934,Other Texas Region
C479326,L00028077,"Killeen, TX Metro"
C153380,L00028454,"Killeen, TX Metro"
C439269,L00028535,Other Texas Region
C604593,L00029062,Other Texas Region
C753638,L00029518,Other Texas Region
C432432,L00029911,Other Texas Region
C645917,L00029981,Other Texas Region
C451230,L00030081,Other Texas Region
C115091,L00030115,Other Texas Region
C743392,L00030372,Other Texas Region
C996681,L00030386,Other Texas Region
C575521,L00030675,Other Texas Region
C175614,L00030739,"Killeen, TX Metro"
C221840,L00030851,Other Texas Region
C464411,L00031448,"Killeen, TX Metro"
C403942,L00031577,"Killeen, TX Metro"
C391559,L00031627,"Killeen, TX Metro"
C201243,L00031653,"Killeen, TX Metro"
C988620,L00032107,"Killeen, TX Metro"
C308623,L00032348,Other Texas Region
C922412,L00032386,"Killeen, TX Metro"
C656000,L00032728,"Killeen, TX Metro"
C163535,L00032900,Other Texas Region
C750761,L00033396,Other Texas Region
C259270,L00033441,"Killeen, TX Metro"
C571300,L00033702,Other Texas Region
C265233,L00033755,Other Texas Region
C343769,L00034251,Other Texas Region
C711297,L00034379,Other Texas Region
C922621,L00035253,"Killeen, TX Metro"
C404186,L00035422,"Killeen, TX Metro"
C524963,L00035559,Other Texas Region
C780659,L00035625,Other Texas Region
C969877,L00035795,"Killeen, TX Metro"
C356738,L00036094,Other Texas Region
C643489,L00036526,"Killeen, TX Metro"
C954393,L00036698,Other Texas Region
C762556,L00036838,Other Texas Region
C856796,L00036877,"Killeen, TX Metro"
C991728,L00036967,Other Texas Region
C652219,L00037000,"Killeen, TX Metro"
C570683,L00037133,"Killeen, TX Metro"
C726701,L00037201,Other Texas Region
C627925,L00037278,Other Texas Region
C688194,L00037510,Other Texas Region
C182774,L00037644,"Killeen, TX Metro"
C898951,L00037704,"Killeen, TX Metro"
C241527,L00037740,Other Texas Region
C899602,L00037798,Other Texas Region
C296119,L00037966,"Killeen, TX Metro"
C822511,L00039011,"Killeen, TX Metro"
C773705,L00039036,Other Texas Region
C238485,L00039667,Other Texas Region
C922929,L00039844,"Killeen, TX Metro"
C319280,L00040550,Other Texas Region
C213214,L00040580,"Killeen, TX Metro"
C354652,L00040733,Other Texas Region
C871170,L00040741,Other Texas Region
C975629,L00041485,"Killeen, TX Metro"
C675854,L00041491,"Killeen, TX Metro"
C506676,L00041520,"Killeen, TX Metro"
C854424,L00041576,Other Texas Region
C861387,L00041707,Other Texas Region
C411175,L00041855,Other Texas Region
C404132,L00042194,Other Texas Region
C821671,L00042216,Other Texas Region
C307348,L00042533,Other Texas Region
C633592,L00042824,Other Texas Region
C416667,L00043115,Other Texas Region
C200319,L00043294,Other Texas Region
C424570,L00043582,"Killeen, TX Metro"
C651911,L00043868,Other Texas Region
C134349,L00044046,Other Texas Region
C768878,L00044531,Other Texas Region
C439381,L00044644,Other Texas Region
C294562,L00044723,Other Texas Region
C274808,L00044736,"Killeen, TX Metro"
C434496,L00044795,Other Texas Region
C363547,L00044857,Other Texas Region
C602727,L00044879,Other Texas Region
C205130,L00045039,"Killeen, TX Metro"
C976836,L00045217,"Killeen, TX Metro"
C583498,L00045443,"Killeen, TX Metro"
C588071,L00045516,Other Texas Region
C698137,L00045712,"Killeen, TX Metro"
C449442,L00045715,Other Texas Region
C381752,L00046012,Other Texas Region
C783454,L00046148,Other Texas Region
C434803,L00046352,Other Texas Region
C887928,L00046696,Other Texas Region
C300879,L00046727,"Killeen, TX Metro"
C139299,L00046878,"Killeen, TX Metro"
C692251,L00046892,"Killeen, TX Metro"
C513136,L00047073,Other Texas Region
C855984,L00047076,Other Texas Region
C655997,L00047424,"Killeen, TX Metro"
C179132,L00047631,"Killeen, TX Metro"
C745458,L00047675,Other Texas Region
C284391,L00047745,Other Texas Region
C969464,L00047845,Other Texas Region
C191092,L00047866,"Killeen, TX Metro"
C324537,L00047917,"Killeen, TX Metro"
C462416,L00047983,Other Texas Region
C486702,L00048054,Other Texas Region
C773515,L00048089,Other Texas Region
C336615,L00048509,Other Texas Region
C933763,L00048912,Other Texas Region
C997237,L00049461,"Killeen, TX Metro"
C456348,L00049622,Other Texas Region
C170681,L00049758,Other Texas Region
C829071,L00049762,Other Texas Region
C903888,L00049805,Other Texas Region
C655839,L00000050,Other Texas Region
C124300,L00000104,Other Texas Region
C458745,L00000320,Other Texas Region
C617313,L00000762,"Killeen, TX Metro"
C962312,L00000917,"Killeen, TX Metro"
C570951,L00001139,Other Texas Region
C143642,L00001914,Other Texas Region
C776555,L00002048,"Killeen, TX Metro"
C414451,L00002084,Other Texas Region
C126385,L00002115,Other Texas Region
C878513,L00002162,Other Texas Region
C225354,L00002467,"Killeen, TX Metro"
C897622,L00003900,Other Texas Region
C190306,L00004687,Other Texas Region
C732405,L00005633,"Killeen, TX Metro"
C704056,L00005914,Other Texas Region
C452365,L00006059,"Killeen, TX Metro"
C970261,L00006898,Other Texas Region
C811423,L00007123,Other Texas Region
C169639,L00007184,Other Texas Region
C368614,L00007542,"Killeen, TX Metro"
C180428,L00007633,"Killeen, TX Metro"
C870519,L00008643,Other Texas Region
C123331,L00008696,Other Texas Region
C977311,L00008942,Other Texas Region
C377483,L00009041,"Killeen, TX Metro"
C628313,L00009144,"Killeen, TX Metro"
C327436,L00009182,Other Texas Region
C298110,L00009288,Other Texas Region
C566690,L00009775,Other Texas Region
C721458,L00010319,"Killeen, TX Metro"
C909216,L00010807,Other Texas Region
C184294,L00011178,"Killeen, TX Metro"
C564535,L00011405,"Killeen, TX Metro"
C242321,L00011430,Other Texas Region
C364954,L00012062,"Killeen, TX Metro"
C506879,L00012120,Other Texas Region
C106475,L00012242,Other Texas Region
C231436,L00012415,Other Texas Region
C727915,L00012585,"Killeen, TX Metro"
C445395,L00013392,Other Texas Region
C611984,L00013420,"Killeen, TX Metro"
C849695,L00013767,Other Texas Region
C173527,L00014112,"Killeen, TX Metro"
C492653,L00015233,Other Texas Region
C108798,L00015300,Other Texas Region
C609212,L00015325,"Killeen, TX Metro"
C256837,L00015406,Other Texas Region
C592492,L00015624,"Killeen, TX Metro"
C465871,L00015709,Other Texas Region
C376109,L00016029,Other Texas Region
C544842,L00016052,"Killeen, TX Metro"
C349220,L00017288,"Killeen, TX Metro"
C528416,L00018122,Other Texas Region
C922457,L00018155,Other Texas Region
C496608,L00018285,"Killeen, TX Metro"
C341207,L00018661,"Killeen, TX Metro"
C848118,L00018791,Other Texas Region
C928424,L00019484,"Killeen, TX Metro"
C497348,L00019836,Other Texas Region
C759834,L00020275,Other Texas Region
C665109,L00021083,"Killeen, TX Metro"
C593466,L00021124,Other Texas Region
C273104,L00021955,Other Texas Region
C574092,L00022226,Other Texas Region
C238621,L00022289,Other Texas Region
C574833,L00022363,Other Texas Region
C669677,L00022480,Other Texas Region
C946454,L00022624,Other Texas Region
C977660,L00023353,Other Texas Region
C124809,L00023658,"Killeen, TX Metro"
C640203,L00023829,"Killeen, TX Metro"
C361989,L00024399,Other Texas Region
C832726,L00024612,"Killeen, TX Metro"
C689690,L00025189,"Killeen, TX Metro"
C473199,L00025203,Other Texas Region
C292077,L00025649,"Killeen, TX Metro"
C534860,L00026181,Other Texas Region
C383181,L00026262,"Killeen, TX Metro"
C765522,L00026315,"Killeen, TX Metro"
C428885,L00026595,Other Texas Region
C222641,L00026904,"Killeen, TX Metro"
C717690,L00027291,Other Texas Region
C374371,L00027710,"Killeen, TX Metro"
C500414,L00028568,Other Texas Region
C808930,L00028573,"Killeen, TX Metro"
C256857,L00029196,Other Texas Region
C975137,L00029663,Other Texas Region
C387238,L00029768,Other Texas Region
C521788,L00031523,Other Texas Region
C719074,L00032073,"Killeen, TX Metro"
C360281,L00032143,"Killeen, TX Metro"
C984956,L00032752,Other Texas Region
C743051,L00033271,"Killeen, TX Metro"
C701091,L00034022,Other Texas Region
C955832,L00034177,"Killeen, TX Metro"
C765430,L00034537,"Killeen, TX Metro"
C105492,L00034734,Other Texas Region
C493931,L00034749,"Killeen, TX Metro"
C783303,L00035106,Other Texas Region
C846732,L00035224,"Killeen, TX Metro"
C446142,L00035255,Other Texas Region
C880004,L00035707,"Killeen, TX Metro"
C862435,L00036238,"Killeen, TX Metro"
C600038,L00036598,Other Texas Region
C289933,L00036808,Other Texas Region
C120378,L00037046,"Killeen, TX Metro"
C303814,L00037255,Other Texas Region
C657512,L00037753,Other Texas Region
C952195,L00037947,Other Texas Region
C707257,L00038286,Other Texas Region
C763511,L00038369,"Killeen, TX Metro"
C502550,L00038580,Other Texas Region
C770038,L00039044,"Killeen, TX Metro"
C944882,L00039156,Other Texas Region
C796345,L00039910,Other Texas Region
C198684,L00040129,"Killeen, TX Metro"
C857079,L00040979,Other Texas Region
C121299,L00041494,Other Texas Region
C177969,L00041691,Other Texas Region
C950817,L00042459,"Killeen, TX Metro"
C976555,L00043416,Other Texas Region
C881962,L00043561,Other Texas Region
C424218,L00043837,"Killeen, TX Metro"
C473903,L00044060,Other Texas Region
C144431,L00044329,Other Texas Region
C494209,L00044379,Other Texas Region
C951113,L00044382,"Killeen, TX Metro"
C344636,L00044391,Other Texas Region
C679984,L00044412,Other Texas Region
C812608,L00044447,"Killeen, TX Metro"
C740753,L00044650,Other Texas Region
C202816,L00044921,Other Texas Region
C777078,L00045277,Other Texas Region
C181119,L00045494,"Killeen, TX Metro"
C772081,L00045538,Other Texas Region
C524208,L00045823,Other Texas Region
C423468,L00045869,Other Texas Region
C816097,L00046052,Other Texas Region
C506385,L00046531,"Killeen, TX Metro"
C295149,L00046664,"Killeen, TX Metro"
C224945,L00047295,Other Texas Region
C158054,L00047741,Other Texas Region
C523158,L00047876,Other Texas Region
C476455,L00047977,"Killeen, TX Metro"
C409052,L00048118,Other Texas Region
C959182,L00048350,Other Texas Region
C622396,L00048519,"Killeen, TX Metro"
C711939,L00048848,Other Texas Region
C836307,L00048940,"Killeen, TX Metro"
C204395,L00048987,Other Texas Region
C654881,L00049095,Other Texas Region
C224131,L00049773,"Killeen, TX Metro"
C152672,L00049816,Other Texas Region
C250810,L00000394,"Killeen, TX Metro"
C734421,L00000846,Other Texas Region
C123752,L00001595,Other Texas Region
C457246,L00005066,"Killeen, TX Metro"
C213776,L00006432,Other Texas Region
C473192,L00007361,Other Texas Region
C991407,L00007670,"Killeen, TX Metro"
C761414,L00008105,"Killeen, TX Metro"
C289637,L00008315,Other Texas Region
C995668,L00009451,Other Texas Region
C237821,L00010198,Other Texas Region
C749179,L00010592,Other Texas Region
C264244,L00010866,"Killeen, TX Metro"
C375375,L00011151,Other Texas Region
C991907,L00011900,Other Texas Region
C637068,L00012626,Other Texas Region
C923375,L00012840,Other Texas Region
C864948,L00016259,Other Texas Region
C643344,L00016791,Other Texas Region
C209367,L00017397,Other Texas Region
C260094,L00017890,Other Texas Region
C684027,L00018803,"Killeen, TX Metro"
C582843,L00019303,"Killeen, TX Metro"
C265024,L00019943,Other Texas Region
C892465,L00020314,Other Texas Region
C598905,L00021104,Other Texas Region
C500376,L00021247,Other Texas Region
C402262,L00021531,Other Texas Region
C430600,L00022267,"Killeen, TX Metro"
C764266,L00022625,Other Texas Region
C755949,L00023936,Other Texas Region
C253552,L00024257,"Killeen, TX Metro"
C767702,L00025539,Other Texas Region
C250468,L00025779,"Killeen, TX Metro"
C144764,L00026037,Other Texas Region
C315363,L00026057,"Killeen, TX Metro"
C685665,L00026596,Other Texas Region
C457297,L00026837,"Killeen, TX Metro"
C873418,L00026996,Other Texas Region
C983238,L00029970,Other Texas Region
C363929,L00030232,"Killeen, TX Metro"
C746155,L00030943,Other Texas Region
C992719,L00031951,Other Texas Region
C438424,L00032222,Other Texas Region
C958521,L00034461,Other Texas Region
C878162,L00034645,"Killeen, TX Metro"
C312848,L00034716,"Killeen, TX Metro"
C342070,L00034754,Other Texas Region
C116560,L00034841,Other Texas Region
C229205,L00036972,Other Texas Region
C623931,L00038166,Other Texas Region
C365516,L00038257,Other Texas Region
C989086,L00039163,Other Texas Region
C226908,L00039984,Other Texas Region
C553964,L00040278,Other Texas Region
C898405,L00041110,Other Texas Region
C739780,L00041481,"Killeen, TX Metro"
C230349,L00044498,"Killeen, TX Metro"
C358775,L00044816,Other Texas Region
C854899,L00045980,Other Texas Region
C962394,L00046310,"Killeen, TX Metro"
C659439,L00046822,"Killeen, TX Metro"
C182754,L00047464,"Killeen, TX Metro"
C245977,L00048333,Other Texas Region
C610952,L00049380,Other Texas Region
C113185,L00049856,Other Texas Region
C897079,L00000468,Other Texas Region
C764076,L00000469,Other Texas Region
C897348,L00000933,"Killeen, TX Metro"
C668535,L00001089,Other Texas Region
C886667,L00001242,Other Texas Region
C343322,L00001331,"Killeen, TX Metro"
C140738,L00001425,"Killeen, TX Metro"
C481915,L00001490,Other Texas Region
C677218,L00002086,Other Texas Region
C941047,L00002156,Other Texas Region
C368512,L00002201,"Killeen, TX Metro"
C543324,L00002404,Other Texas Region
C136321,L00002514,Other Texas Region
C410375,L00002785,Other Texas Region
C156273,L00002796,Other Texas Region
C724141,L00002959,Other Texas Region
C963403,L00003140,Other Texas Region
C978629,L00003280,Other Texas Region
C852254,L00003442,"Killeen, TX Metro"
C612880,L00003556,Other Texas Region
C279635,L00003571,Other Texas Region
C536162,L00003854,"Killeen, TX Metro"
C769927,L00003882,Other Texas Region
C517216,L00003915,Other Texas Region
C807755,L00004085,"Killeen, TX Metro"
C248510,L00004135,"Killeen, TX Metro"
C587505,L00004293,Other Texas Region
C716410,L00004517,Other Texas Region
C241880,L00005183,"Killeen, TX Metro"
C175277,L00005207,"Killeen, TX Metro"
C837242,L00005261,"Killeen, TX Metro"
C941708,L00005307,Other Texas Region
C587025,L00005427,Other Texas Region
C155480,L00005663,"Killeen, TX Metro"
C347572,L00005740,Other Texas Region
C389360,L00005766,Other Texas Region
C544755,L00005988,Other Texas Region
C619385,L00006368,"Killeen, TX Metro"
C626249,L00006391,Other Texas Region
C207524,L00006428,Other Texas Region
C834276,L00006762,Other Texas Region
C135733,L00006883,Other Texas Region
C935988,L00007435,Other Texas Region
C382152,L00008001,"Killeen, TX Metro"
C226457,L00008190,Other Texas Region
C336538,L00008473,Other Texas Region
C551448,L00008639,Other Texas Region
C258761,L00008806,Other Texas Region
C321439,L00008910,Other Texas Region
C955953,L00008957,"Killeen, TX Metro"
C579280,L00009113,"Killeen, TX Metro"
C124502,L00009185,Other Texas Region
C475574,L00010120,Other Texas Region
C616394,L00010222,Other Texas Region
C412712,L00010246,Other Texas Region
C162119,L00010259,"Killeen, TX Metro"
C455933,L00010325,Other Texas Region
C764164,L00010422,Other Texas Region
C230466,L00010819,"Killeen, TX Metro"
C281446,L00010821,Other Texas Region
C173704,L00011273,Other Texas Region
C141708,L00011369,"Killeen, TX Metro"
C535157,L00011727,Other Texas Region
